year,recorder,ID,day,date,temperature,error,treatment,shrub.x,shrub.y,shrub.z,rep,name,plant,all.insects,insect.RTU,total.duration,floral.density,start,stop,visitation.duration,flowers.visited
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:43:56,0:58:00,0:14:04,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:32:13,0:36:12,0:03:59,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:34:28,0:37:22,0:02:54,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:32:10,0:33:52,0:01:42,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:28:23,0:29:31,0:01:08,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:30:27,0:31:27,0:01:00,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:39:49,0:40:40,0:00:51,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:46:27,0:47:17,0:00:50,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:52:31,0:53:20,0:00:49,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:31:36,0:32:25,0:00:49,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:20:27,0:21:07,0:00:40,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,1,D9AMB2,D,MB,bees,0:58:00,16,0:54:48,0:55:26,0:00:38,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:43:29,0:44:05,0:00:36,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:38:04,0:38:22,0:00:18,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:35:11,0:35:25,0:00:14,2
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:30:51,0:31:03,0:00:12,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:42:50,0:42:58,0:00:08,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,SB,bees,0:58:00,16,0:31:47,0:31:52,0:00:05,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:43:46,0:43:49,0:00:03,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:11:15,0:11:17,0:00:02,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:30:05,0:30:07,0:00:02,0
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,SB,bees,0:58:00,16,0:11:13,0:11:14,0:00:01,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:31:52,0:31:53,0:00:01,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,MB,bees,0:58:00,16,0:44:22,0:44:23,0:00:01,1
2016,Jenna,D9-AMB-1,D09,4/6/2016,27.799,1.42965394,AMB,0.9,0.5,0.4,1,D9AMB1,D,L,other,0:58:00,16,0:53:23,0:53:24,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:00:00,1:02:10,1:02:10,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,0:50:39,1:10:52,0:20:13,3
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,0:50:56,1:10:52,0:19:56,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:36:49,0:50:29,0:13:40,5
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,0:02:04,0:09:36,0:07:32,2
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:53:09,0:56:39,0:03:30,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:02:04,1:04:02,0:01:58,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:51:02,0:52:55,0:01:53,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:00:03,1:01:55,0:01:52,3
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:49:08,0:50:25,0:01:17,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:02:55,0:04:12,0:01:17,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,1:13:12,1:14:14,0:01:02,2
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:15:28,0:16:28,0:01:00,6
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:32:14,0:33:10,0:00:56,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:55:41,0:56:35,0:00:54,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:53:13,0:54:06,0:00:53,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BB,bees,1:15:04,22,1:10:40,1:11:31,0:00:51,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,SB,bees,1:15:04,22,0:42:26,0:43:14,0:00:48,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:50:11,0:50:53,0:00:42,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:46:59,0:47:40,0:00:41,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:40:35,0:41:15,0:00:40,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:15:21,0:15:53,0:00:32,0
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,0:59:35,1:00:05,0:00:30,3
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,SF,flies,1:15:04,22,0:44:08,0:44:37,0:00:29,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:11:53,1:12:19,0:00:26,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:38:17,0:38:42,0:00:25,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:51:35,0:51:58,0:00:23,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,0:18:12,0:18:34,0:00:22,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:03:27,0:03:47,0:00:20,3
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:51:10,0:51:30,0:00:20,4
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:34:03,0:34:21,0:00:18,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,SB,bees,1:15:04,22,0:41:26,0:41:43,0:00:17,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:06:58,1:07:12,0:00:14,3
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:13:27,0:13:40,0:00:13,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:12:56,1:13:08,0:00:12,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:43:09,0:43:21,0:00:12,3
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:49:19,0:49:31,0:00:12,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:39:12,0:39:22,0:00:10,5
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:03:36,1:03:45,0:00:09,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:45:38,0:45:45,0:00:07,2
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:02:59,1:03:05,0:00:06,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:51:05,0:51:11,0:00:06,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:48:53,0:48:58,0:00:05,2
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,SB,bees,1:15:04,22,0:48:18,0:48:22,0:00:04,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:40:25,0:40:27,0:00:02,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,BF,flies,1:15:04,22,0:47:26,0:47:28,0:00:02,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,SB,bees,1:15:04,22,0:26:57,0:26:58,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,0:39:11,0:39:12,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,SB,bees,1:15:04,22,0:40:22,0:40:23,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:07:12,1:07:13,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:07:14,1:07:15,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:12:49,1:12:50,0:00:01,1
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:12:52,1:12:53,0:00:01,2
2016,Jenna,D9-OA-1,D09,4/6/2016,31.30206667,1.870254653,OA,0,0,0,1,D9OA1,D,MB,bees,1:15:04,22,1:03:05,1:03:05,0:00:00,1
2016,Ally,In Situ D9,D09,4/6/2016,27.65146667,1.066746757,SA,1.9,2.3,1.8,1,D9SA1,L,MB,bees,0:15:00,200,0,0,0:00:02,1
2016,Ally,In Situ D9,D09,4/6/2016,27.65146667,1.066746757,SA,1.9,2.3,1.8,1,D9SA1,L,MB,bees,0:15:00,200,0,0,0:00:01,1
2016,Ally,In Situ D9,D09,4/6/2016,27.65146667,1.066746757,SA,1.9,2.3,1.8,1,D9SA1,L,MB,bees,0:15:00,200,0,0,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:18:43,0:21:41,0:02:58,3
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:32:06,0:34:23,0:02:17,4
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:22:27,0:23:46,0:01:19,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:07:19,1:08:33,0:01:14,6
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:11:59,1:13:05,0:01:06,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:59:52,1:00:50,0:00:58,3
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:00:57,1:01:52,0:00:55,4
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:23:51,0:24:45,0:00:54,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:35:33,0:36:26,0:00:53,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:02:15,1:03:04,0:00:49,3
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:01:22,1:02:06,0:00:44,3
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:08:35,0:09:17,0:00:42,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:40:00,0:40:40,0:00:40,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,BB,bees,1:21:48,20,0:46:34,0:47:14,0:00:40,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:41:59,0:42:33,0:00:34,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:42:20,0:42:52,0:00:32,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:47:00,0:47:29,0:00:29,4
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,BB,bees,1:21:48,20,0:42:39,0:43:06,0:00:27,5
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:16:25,1:16:48,0:00:23,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:34:09,0:34:31,0:00:22,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:49:29,0:49:51,0:00:22,5
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:14:10,1:14:32,0:00:22,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:46:53,0:47:14,0:00:21,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:37:31,0:37:51,0:00:20,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:41:40,0:42:00,0:00:20,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:37:10,0:37:29,0:00:19,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:36:36,0:36:51,0:00:15,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:17:06,1:17:21,0:00:15,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:30:06,0:30:17,0:00:11,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:35:16,0:35:26,0:00:10,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:05:05,1:05:15,0:00:10,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:39:53,0:40:02,0:00:09,4
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:52:12,0:52:20,0:00:08,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:05:30,1:05:38,0:00:08,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:20:07,1:20:13,0:00:06,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:50:45,0:50:51,0:00:06,5
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:34:57,0:35:02,0:00:05,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:16:21,1:16:26,0:00:05,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:04:14,1:04:18,0:00:04,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:08:37,1:08:40,0:00:03,2
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:35:24,0:35:26,0:00:02,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:14:39,1:14:41,0:00:02,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:43:18,0:43:20,0:00:02,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:35:30,0:35:31,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:38:36,0:38:37,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:43:26,0:43:27,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:47:17,0:47:18,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:51:44,0:51:45,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:03:51,1:03:52,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:15:14,1:15:15,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:50:58,0:50:59,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,0:51:14,0:51:15,0:00:01,1
2016,Jenna,D9-SAA-1,D09,4/6/2016,27.65146667,1.066746757,SAA,2.9,4,0.5,1,D9SAA1,D,MB,bees,1:21:48,20,1:07:59,1:08:00,0:00:01,1
2016,Ally,In Situ D9,D09,4/6/2016,22.32906667,3.359522878,SX,2.5,3.5,1.4,1,D9SX1,L,MB,bees,0:15:00,200,0,0,0:01:42,1
2016,Ally,In Situ D9,D09,4/6/2016,22.32906667,3.359522878,SX,2.5,3.5,1.4,1,D9SX1,L,MB,bees,0:15:00,200,0,0,0:00:10,1
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:11:40,0:15:34,0:03:54,3
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:27:41,0:29:45,0:02:04,1
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:27:44,0:29:45,0:02:01,1
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,1:00:15,1:01:42,0:01:27,1
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:10:58,0:12:06,0:01:08,1
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,BB,bees,1:07:44,18,1:00:38,1:01:42,0:01:04,1
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:18:05,0:18:55,0:00:50,3
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:44:41,0:45:22,0:00:41,4
2016,Jenna,D9-AMB-2,D09,4/6/2016,27.799,1.42965394,AMB,1,0.6,0.5,2,D9AMB2,D,MB,bees,1:07:44,18,0:19:30,0:20:01,0:00:31,1
